product_handle,title,description,price,images
embellished-vintage-logo-hoodie-ecru,Embellished Vintage Logo Hoodie,"Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size Drawstring hood Ribbed cuffs and hem Front pouch pocket Printed Superdry logo Cosy up on the cooler days with the Embellished Vintage Logo Hoodie. With the best comfort and fashion flexibility, the casual staple will bring the signature Superdry feel to your casualwear.Care Instructions:80%, Polyester 20% Bleach: Do Not Bleach Dry: Tumble Dry - Normal (Low Heat) Dry Clean: Do Not Dry Clean",59.46,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666333714.jpg?v=1755479186"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666333707.jpg?v=1755479186"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666333710.jpg?v=1755479186"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666333709.jpg?v=1755479186"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666333712.jpg?v=1755479186"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666333711.jpg?v=1755479187""]"
workwear-scripted-graphic-t-shirt,Workwear Scripted Graphic T-Shirt,"Slim fit – designed to fit closer to the body for a more tailored look Crew neck Short sleeves Metallic print graphic Superdry tab Our Workwear Scripted Graphic T-Shirt is an iconic way to bring a distinct touch to your look. Reminiscent of that retro style, this tiny tee will elevate your casual outfits. Pair with wide jeans or cargo pants for a truly authentic style.Care Instructions:100% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean",27.96,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666316039.jpg?v=1755479187"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666316032.jpg?v=1755479188"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666316037.jpg?v=1755479187"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666316034.jpg?v=1755479188"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666316035.jpg?v=1755479189"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666316036.jpg?v=1755479187""]"
tonal-vintage-logo-graphic-t-shirt,Tonal Vintage Logo Graphic T Shirt,"Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size Crew neck Short sleeves Flock print Sleeve logo tab The Vintage Logo has become iconic and, on this tee, it's getting a bit of a makeover. The classic design features a bold tonal treatment, further enhanced by the flock print technique. This 70s-inspired look will add a retro touch to your wardrobe, allowing you to style with both contemporary and vintage looks.Care Instructions:Cotton 53%, Recycled Polyester 47% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",27.96,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666328307.jpg?v=1755479189"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666328300.jpg?v=1755479189"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666328305.jpg?v=1755479189"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666328302.jpg?v=1755479190"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666328303.jpg?v=1755479189"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666328304.jpg?v=1755479189""]"
superdry-x-komodo-vintage-vest-top-richest-navy,Superdry x Komodo Vintage Vest Top,"Slim fit – designed to fit closer to the body for a more tailored look Scoop neck Sleeveless Printed dragon graphic Komodo branding Bring an artisan vibe to your look with Vintage Vest top from Superdry x Komodo. Designed to give you an authentic style, this top can be effortlessly paired with any outfit to create a distinctive look.Care Instructions:Cotton 100% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",25.86,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666219841.jpg?v=1755479190"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666219837.jpg?v=1755479190"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666219839.jpg?v=1755479190""]"
vintage-nostalgia-vest,Vintage Nostalgia Vest,"Slim fit – designed to fit closer to the body for a more tailored look Scoop neckline Large arm holes Ribbed trim Superdry print design Inspiration comes from many places, and for the Vintage Nostalgia vest, we've looked back to the 60s and 70s to bring you a vest top that will add some of the free thinking design from that era to your wardrobe. Totally casual and laid-back, just like those nostalgic days.Care Instructions:13%, Cotton 58%, Polyester 29% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",8.98,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666214670.jpg?v=1755479192"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666214666.jpg?v=1755479193"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666214664.jpg?v=1755479192"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666214667.jpg?v=1755479192"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666214668.jpg?v=1755479193""]"
core-seamless-tight-leggings,Core Seamless Tight Leggings,"Fitted: A body sculpting fit, tight to the body Moisture-wicking - Helps to regulate your body temperature by drawing perspiration away from the body and allowing moisture to disperse from the outer face of the fabric Elasticated waistband Elasticated cuffs Printed Superdry logo Push yourself with no distractions with the Core Seamless Tight Leggings. When it comes to your workout you want to bend and stretch effortlessly, hitting your targets in style and comfort. Keeping your look in mind, this minimal design is the perfect upgrade for your gym wear without compromising practicality and style.Care Instructions:91%, Elastane 9% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean",14.98,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666201885.jpg?v=1755479193"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666201879.jpg?v=1755479193"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666201881.jpg?v=1755479193"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666201882.jpg?v=1755479193"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666201883.jpg?v=1755479192""]"
vintage-mini-wrap-dress-arrow-geo-green,Vintage Mini Wrap Dress,Short sleeves Lace detailing Fabric belt Inside button fastening Let your authentic style flow with our Vintage Mini Wrap Dress. A timeless piece that makes you feel effortlessly confident with its flattering cut and artisan-inspired patterns.Care Instructions:100% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C),24.97,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666313065.jpg?v=1755479194"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666313062.jpg?v=1755479194"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666313059.jpg?v=1755479194"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666313061.jpg?v=1755479194"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666313063.jpg?v=1755479194""]"
high-neck-long-sleeve-jersey-mini-dress-black,High Neck Long Sleeve Jersey Mini Dress,"Slim fit – designed to fit closer to the body for a more tailored look Mock neck Long sleeves Metal Superdry tab Keep it simple and sophisticated with the Jersey mini dress. Its mock neck design lends a minimalism to the look, ensuring that you can feel confident and comfortable in something simplistically stylish. With its soft tailoring and subtle style, it's sure to make you feel effortlessly chic.",48.96,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666315145.jpg?v=1755479195"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666315138.jpg?v=1755479195"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666315140.jpg?v=1755479195"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666315141.jpg?v=1755479195"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666315143.jpg?v=1755479195""]"
archive-script-graphic-hoodie,Archive Script Graphic Hoodie,"Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size Lined hood with drawcord adjustment Printed graphic Ribbed trims Front pouch pocket Signature Superdry tab Brushed lining Layer up with a subtle vintage style and timeless comfort. The Archive Script Graphic Hoodie is a classic look that pairs well with your casualwear, offering a high-quality softness. Pair it with jeans and trainers for an instant look that channels a retro spirit from decades past.Care Instructions:80%, Polyester 20% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",59.46,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666366088.jpg?v=1755479196"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666366080.jpg?v=1755479196"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666366084.jpg?v=1755479196"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666366083.jpg?v=1755479196"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666366086.jpg?v=1755479196"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666366085.jpg?v=1755479196""]"
scripted-college-graphic-hoodie,Scripted College Graphic Hoodie,"Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size Drawstring hood Brushed lining Ribbed cuffs and hem Front pouch pocket Printed Superdry graphic Signature logo tab Maximise your style and comfort with the Scripted College Graphic Hoodie. This iconic casual piece will add a touch of playful nostalgia to your essentials. Paired with your favourite jeans, this timeless design will bring together your effortless style this season.Care Instructions:84%, Polyester 16% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",59.46,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666324186.jpg?v=1755479198"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666324179.jpg?v=1755479198"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666324184.jpg?v=1755479198"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666324181.jpg?v=1755479198"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666324182.jpg?v=1755479198"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666324183.jpg?v=1755479198""]"
vintage-tiered-mini-skirt-linear-ikat-border-print,Vintage Tiered Mini Skirt,"Fitted – designed to fit closer to the body for a more tailored look Smocked waist Tiered design All over print Mid-thigh length Embroidered trims Signature Superdry tab Not all old-school fashion is hardy and rustic. When it comes to the delicate grace of something as fabulous as this traditional piece, it's easy to enjoy the retro spirit in a soft, elegant way. Tap into the American heritage of vintage fashion with the Tiered Mini Skirt, versatile in its elegance with any kind of casual dress.Care Instructions:100% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean",24.97,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666662219.jpg?v=1755479199"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666662211.jpg?v=1755479199"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666662213.jpg?v=1755479199"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666662217.jpg?v=1755479199"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666662215.jpg?v=1755479199""]"
vintage-logo-embellished-crew-sweatshirt,Vintage Logo Embellished Crew Sweatshirt,"Relaxed fit – the classic Superdry fit. Not too slim, not too loose, just right. Go for your normal size Crew neck Embellished graphic Ribbed cuffs and hem Brushed lining Superdry tab When you want to bring some sparkle into your life, look no further than our Vintage Logo Embellished Crew Sweatshirt. We've given our vintage logo a twist to elevate your authentic style. With ribbed trims and a brushed lining too, it's sure to bring just as much comfort.Care Instructions:80%, Polyester 20% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",45.46,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666181365.jpg?v=1755479201"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666181362.jpg?v=1755479201"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666181359.jpg?v=1755479200"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666181361.jpg?v=1755479201"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666181363.jpg?v=1755479202""]"
osaka-graphic-short-sleeve-fitted-t-shirt-brilliant-white,Osaka Graphic Short Sleeve Fitted T-Shirt,"Slim fit – designed to fit closer to the body for a more tailored look Crew neck Short sleeves Printed graphics Embroidered Superdry logo on back Spruce up your wardrobe with the Osaka Graphic T-shirt. This casual staple is perfect for your everyday fits to complete your classic authentic vibe. Paired with jeans or your favourite chill-out joggers, this tee will elevate your daily wardrobe.Care Instructions:5%, Cotton 95% Bleach: Do Not Bleach Dry: Tumble Dry - Normal (Low Heat) Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",27.96,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666315784.jpg?v=1755479202"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666315791.jpg?v=1755479202"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666315786.jpg?v=1755479202"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666315787.jpg?v=1755479203"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666315789.jpg?v=1755479203""]"
organic-cotton-embroidered-cropped-t-shirt-fossil-brown,Organic Cotton Embroidered Cropped T-Shirt,"Slim fit – designed to fit closer to the body for a more tailored look Ribbed material Crew neck Short sleeves Cropped length Embroidered Superdry cursive logo Embroidered S logo Our Organic Cotton Embroidered Cropped T-shirt is an effortless way to maintain your authentic style. This minimalistic option will pair with any outfit you curate, offering a contemporary touch with the ribbed material that creates a flattering fit. Finished with delicate embroidery to tie the look together subtly.Care Instructions:Cotton 57%, Modal 40%, Elastane 3% Bleach: Do Not Bleach Dry: Do Not Tumble Dry Dry Clean: Do Not Dry Clean Wash: Machine Wash - Cold (30°C)",27.96,"[""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666330788.jpg?v=1755479203"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666330795.jpg?v=1755479203"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666330790.jpg?v=1755479203"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666330791.jpg?v=1755479204"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666330793.jpg?v=1755479204"", ""https://cdn.shopify.com/s/files/1/0626/3367/2765/files/upload9223368955666330792.jpg?v=1755479203""]"
